	subject	seqmethod	assembler	pipeline_x	group_x	Sample	Bin	Genes	X..contigs.....0.bp.	X..contigs.....10000.bp.	X..contigs.....50000.bp.	X..contigs.....100000.bp.	X..contigs.....250000.bp.	X..contigs.....500000.bp.	X..contigs.....1000000.bp.	X..contigs.....2000000.bp.	X..contigs.....3000000.bp.	Total.length.....0.bp.	Total.length.....10000.bp.	Total.length.....50000.bp.	Total.length.....100000.bp.	Total.length.....250000.bp.	Total.length.....500000.bp.	Total.length.....1000000.bp.	Total.length.....2000000.bp.	Total.length.....3000000.bp.	X..contigs	Largest.contig	Total.length	N50	N75	L50	L75	X..N.s.per.100.kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.	Completeness	Contamination	Strain.heterogeneity	tRNA	rna.16S	rna.23S	rna.5S	Majority.Class	Majority.Fraction	Size.Mb	Final.Class	Coverage	quality	binmethod	sample	binname	pipeline_y	bin	group_y	16S_RNA	23S_RNA	5S_RNA	16S_RNA_avglen	23S_RNA_avglen	5S_RNA_avglen	suffix
703	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin014	4064	101	90	31	10	0	0	0	0	0	4669984	4624011	2949280	1476992	0	0	0	0	0	101	201842	4669984	65887	40197	21	44	0.0	o__Clostridiales (UID1226)	155	278	158	8	270	0	0	0	0	97.47	0.0	0.0	47.0	0	0	0	[Clostridium]_bolteae	37.929	4.67	[Clostridium]	112.496674935075	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin014	Nanopore_OPERA-MS	bin014.fa	mNGS+Nanopore	0.0	0.0	0.0				
704	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin015	4082	30	26	17	11	7	2	0	0	0	4409564	4395370	4151721	3762653	3024786	1350561	0	0	0	30	725654	4409564	345505	184939	5	9	0.11	k__Bacteria (UID203)	5449	103	57	1	78	24	0	0	0	98.25	7.08	100.0	59.0	5	5	2	Roseburia_intestinalis	97.26	4.41	Roseburia_intestinalis	15.4557820228939	medium-quality	bin3C	B_Nanopore_OPERA-MS+polish	bin015	Nanopore_OPERA-MS	bin015.fa	mNGS+Nanopore	1.0	1.0	1.0	1532.0	2912.0	101.0	
705	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin018	3662	16	12	7	6	5	4	1	0	0	3912857	3893599	3765875	3682611	3540201	3113329	1165267	0	0	16	1165267	3912857	848240	546019	2	4	0.08	f__Lachnospiraceae (UID1286)	57	420	207	2	418	0	0	0	0	99.28	0.0	0.0	60.0	5	5	1	Roseburia_intestinalis	71.638	3.91	Roseburia_intestinalis	41.123187481679	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin018	Nanopore_OPERA-MS	bin018.fa	mNGS+Nanopore	1.0	2.0	1.0	1529.0	2895.5	112.0	
706	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin019	3597	71	56	16	9	4	0	0	0	0	3811910	3730248	2782175	2334086	1450070	0	0	0	0	71	425220	3811910	201917	44046	7	18	0.03	f__Enterobacteriaceae (UID5162)	88	1207	328	430	744	33	0	0	0	64.98	4.23	75.76	37.0	1	1	4	Escherichia_coli	99.836	3.81	Escherichia_coli	167.698131382955	medium-quality	bin3C	B_Nanopore_OPERA-MS+polish	bin019	Nanopore_OPERA-MS	bin019.fa	mNGS+Nanopore	1.0	1.0	1.0	1538.0	2901.0	111.0	
707	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin020	3424	23	19	16	11	6	1	0	0	0	3779847	3769784	3651029	3287318	2517944	829684	0	0	0	23	829684	3779847	334747	140931	4	8	0.0	k__Bacteria (UID2372)	131	176	105	0	175	1	0	0	0	100.0	0.32	0.0	42.0	2	2	5	Erysipelothrix_(taxid	21.95	3.78	Erysipelothrix	34.0542598681904	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin020	Nanopore_OPERA-MS	bin020.fa	mNGS+Nanopore	2.0	2.0	1.0	1519.5	2877.5	73.0	
708	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin023	3307	62	37	18	11	3	1	0	0	0	3552171	3442389	2988124	2495212	1320819	643052	0	0	0	62	643052	3552171	166165	73300	6	13	0.0	o__Clostridiales (UID1226)	155	278	158	1	276	1	0	0	0	99.37	0.63	0.0	51.0	1	1	0	Lachnoclostridium_sp.	61.442	3.55	Lachnoclostridium_sp.	153.487985797981	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin023	Nanopore_OPERA-MS	bin023.fa	mNGS+Nanopore	1.0	1.0	0.0	1530.0	2885.0	0.0	
709	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin024	3182	70	67	23	10	1	0	0	0	0	3548346	3530494	2344207	1484545	261753	0	0	0	0	70	261753	3548346	69757	40113	14	31	0.0	o__Clostridiales (UID1212)	172	261	147	6	255	0	0	0	0	96.6	0.0	0.0	29.0	0	0	0	Ruthenibacterium_lactatiformans	97.865	3.55	Ruthenibacterium_lactatiformans	71.9614445716399	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin024	Nanopore_OPERA-MS	bin024.fa	mNGS+Nanopore	0.0	0.0	0.0				
710	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin025	3213	15	14	9	8	5	1	1	0	0	3394441	3388824	3242695	3180275	2666084	1094339	1094339	0	0	15	1094339	3394441	476892	259826	3	5	0.0	k__Bacteria (UID2329)	174	149	89	0	148	1	0	0	0	100.0	1.12	0.0	51.0	7	7	8	Fusobacterium_varium	99.545	3.39	Fusobacterium_varium	9.63300761450854	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin025	Nanopore_OPERA-MS	bin025.fa	mNGS+Nanopore	1.0	1.0	2.0	1503.0	2903.0	95.0	
711	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin026	3046	27	13	8	5	4	3	1	0	0	3387315	3339545	3182750	2954612	2806607	2386320	1002189	0	0	27	1002189	3387315	768377	420287	2	4	0.0	o__Clostridiales (UID1226)	155	278	158	1	277	0	0	0	0	99.37	0.0	0.0	65.0	5	5	5	Roseburia_intestinalis	29.587	3.39	Roseburia	362.328156666859	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin026	Nanopore_OPERA-MS	bin026.fa	mNGS+Nanopore	1.0	1.0	1.0	1528.0	2884.0	99.0	
712	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin027	2870	14	14	10	8	5	3	0	0	0	3345851	3345851	3239984	3081293	2462168	1806488	0	0	0	14	627175	3345851	580799	223527	3	6	0.0	o__Clostridiales (UID1212)	172	261	147	1	259	1	0	0	0	99.32	0.68	0.0	68.0	5	5	5	Faecalibacterium_prausnitzii	82.958	3.35	Faecalibacterium_prausnitzii	259.9649069848	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin027	Nanopore_OPERA-MS	bin027.fa	mNGS+Nanopore	1.0	1.0	1.0	1511.0	2832.0	112.0	
713	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin028	3140	8	8	6	6	5	2	1	0	0	3340414	3340414	3284374	3284374	3107048	1918867	1339070	0	0	8	1339070	3340414	579797	411101	2	4	0.0	f__Lachnospiraceae (UID1286)	57	420	207	1	416	3	0	0	0	99.52	1.45	0.0	58.0	4	4	0	Lachnospiraceae_bacterium	98.322	3.34	Lachnospiraceae_bacterium	122.767310878232	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin028	Nanopore_OPERA-MS	bin028.fa	mNGS+Nanopore	1.0	1.0	0.0	1529.0	2881.0	0.0	
714	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin030	3126	42	27	14	9	4	1	0	0	0	3251280	3205461	2879284	2519005	1598594	609979	0	0	0	42	609979	3251280	224702	105798	5	9	0.0	o__Clostridiales (UID1212)	172	263	149	2	259	2	0	0	0	98.66	0.04	100.0	50.0	0	1	3	Oscillibacter_sp.	50.386	3.25	Oscillibacter	371.770794271795	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin030	Nanopore_OPERA-MS	bin030.fa	mNGS+Nanopore	0.0	1.0	1.0	0.0	2836.0	107.0	
715	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin031	3203	20	18	11	8	4	2	0	0	0	3236822	3230106	3067258	2879076	2105341	1335827	0	0	0	20	692816	3236822	392944	216753	3	6	0.0	o__Clostridiales (UID1212)	172	263	149	1	259	1	1	1	0	99.33	4.03	30.0	50.0	1	1	0	Anaerostipes_rhamnosivorans	99.218	3.24	Anaerostipes_rhamnosivorans	24.7377520296142	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin031	Nanopore_OPERA-MS	bin031.fa	mNGS+Nanopore	1.0	1.0	0.0	1515.0	2888.0	0.0	
716	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin032	3062	20	17	13	10	5	1	0	0	0	3200751	3185332	3066839	2852748	2160523	663063	0	0	0	20	663063	3200751	339125	155969	4	7	0.0	f__Lachnospiraceae (UID1256)	33	333	171	2	326	5	0	0	0	98.83	1.66	0.0	66.0	1	1	0	Lachnoclostridium_phocaeense	34.721	3.2	Lachnoclostridium	30.9194710866294	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin032	Nanopore_OPERA-MS	bin032.fa	mNGS+Nanopore	1.0	1.0	0.0	1390.0	2809.0	0.0	
717	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin033	3054	34	18	10	7	5	1	0	0	0	3162005	3124405	2990495	2780169	2392134	857975	0	0	0	34	857975	3162005	442768	258678	3	5	0.06	o__Clostridiales (UID1212)	172	261	147	0	261	0	0	0	0	100.0	0.0	0.0	82.0	5	5	6	Faecalibacterium_prausnitzii	97.479	3.16	Faecalibacterium_prausnitzii	192.080527386895	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin033	Nanopore_OPERA-MS	bin033.fa	mNGS+Nanopore	1.0	1.0	1.0	1509.0	2831.0	112.0	
718	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin037	2711	19	18	16	12	4	0	0	0	0	2999219	2992411	2924637	2641129	1357629	0	0	0	0	19	385797	2999219	219851	147478	5	9	0.13	o__Clostridiales (UID1226)	155	278	158	1	277	0	0	0	0	99.37	0.0	0.0	40.0	1	0	1	Blautia_sp.	92.484	3.0	Blautia_sp.	21.7339820800015	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin037	Nanopore_OPERA-MS	bin037.fa	mNGS+Nanopore	1.0	0.0	1.0	1513.0	0.0	97.0	
719	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin038	2802	21	14	11	10	4	1	0	0	0	2979371	2959659	2910219	2842681	1929747	934778	0	0	0	21	934778	2979371	304638	207652	3	6	0.03	f__Lachnospiraceae (UID1256)	33	333	171	1	332	0	0	0	0	99.42	0.0	0.0	54.0	5	5	4	Lachnospiraceae_bacterium	67.905	2.98	Lachnospiraceae_bacterium	34.3371886213567	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin038	Nanopore_OPERA-MS	bin038.fa	mNGS+Nanopore	2.0	3.0	2.0	1510.0	2838.7	96.5	
720	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin039	2598	19	8	7	6	3	2	1	0	0	2785982	2757727	2722881	2661089	2145862	1836835	1065478	0	0	19	1065478	2785982	771357	309027	2	3	0.0	p__Proteobacteria (UID3887)	1487	255	158	0	255	0	0	0	0	100.0	0.0	0.0	66.0	5	5	5	Burkholderiales_bacterium	97.735	2.79	Burkholderiales_bacterium	333.16168015443	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin039	Nanopore_OPERA-MS	bin039.fa	mNGS+Nanopore	1.0	1.0	1.0	1537.0	2882.0	103.0	
721	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin041	2402	144	89	8	3	0	0	0	0	0	2665484	2345606	658980	336608	0	0	0	0	0	144	126001	2665484	26413	14745	27	61	0.0	o__Clostridiales (UID1212)	172	261	147	27	232	2	0	0	0	93.98	0.91	50.0	26.0	0	0	0	Faecalibacterium_prausnitzii	62.482	2.67	Faecalibacterium_prausnitzii	13.2714959084354	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin041	Nanopore_OPERA-MS	bin041.fa	mNGS+Nanopore	0.0	0.0	0.0				
722	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin042	2984	14	12	10	6	4	2	0	0	0	2653885	2646953	2579513	2289289	2011419	1388248	0	0	0	14	769374	2653885	618874	262860	2	4	0.08	o__Clostridiales (UID1212)	172	263	149	32	218	13	0	0	0	85.58	1.95	92.31	32.0	4	3	3	[Eubacterium]_eligens	89.258	2.65	[Eubacterium]_eligens	10.3187349866328	medium-quality	bin3C	B_Nanopore_OPERA-MS+polish	bin042	Nanopore_OPERA-MS	bin042.fa	mNGS+Nanopore	1.0	1.0	1.0	1529.0	2885.0	100.0	
723	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin043	2425	8	5	4	3	2	1	1	0	0	2534313	2521081	2502845	2449087	2271627	1771727	1771727	0	0	8	1771727	2534313	1771727	499900	1	2	0.0	p__Firmicutes (UID1022)	100	295	158	0	294	1	0	0	0	100.0	0.63	0.0	54.0	5	5	6	Megamonas_funiformis	99.533	2.53	Megamonas_funiformis	270.675912564865	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin043	Nanopore_OPERA-MS	bin043.fa	mNGS+Nanopore	1.0	1.0	1.0	1553.0	2907.0	112.0	
724	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin044	2260	10	6	4	4	3	2	1	0	0	2528106	2512190	2472802	2472802	2321807	1930091	1364346	0	0	10	1364346	2528106	1364346	565745	1	2	0.0	o__Clostridiales (UID1212)	172	261	147	0	261	0	0	0	0	100.0	0.0	0.0	63.0	6	6	6	Faecalibacterium_prausnitzii	100.0	2.53	Faecalibacterium_prausnitzii	376.423270226802	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin044	Nanopore_OPERA-MS	bin044.fa	mNGS+Nanopore	1.0	1.0	1.0	1509.0	2831.0	111.0	
725	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin045	2105	12	10	8	8	4	1	0	0	0	2518055	2502722	2448622	2448622	1845981	696327	0	0	0	12	696327	2518055	393111	245195	3	5	0.0	f__Bifidobacteriaceae (UID1462)	65	476	217	0	475	1	0	0	0	100.0	0.12	0.0	55.0	3	3	0	Bifidobacterium_longum	100.0	2.52	Bifidobacterium_longum	67.533134899754	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin045	Nanopore_OPERA-MS	bin045.fa	mNGS+Nanopore	1.0	1.0	0.0	1523.0	3046.0	0.0	
726	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin046	2166	8	8	6	6	4	2	0	0	0	2470330	2470330	2429800	2429800	2144553	1280962	0	0	0	8	762819	2470330	518143	405567	2	4	0.08	o__Clostridiales (UID1212)	172	263	149	1	262	0	0	0	0	99.33	0.0	0.0	52.0	2	2	0	[Eubacterium]_eligens	51.854	2.47	[Eubacterium]	28.959910619229	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin046	Nanopore_OPERA-MS	bin046.fa	mNGS+Nanopore	1.0	1.0	0.0	1531.0	2887.0	0.0	
727	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin047	2068	9	9	9	8	6	0	0	0	0	2451992	2451992	2451992	2361827	2045373	0	0	0	0	9	454115	2451992	306662	286779	4	6	0.0	p__Actinobacteria (UID2112)	31	211	124	0	210	1	0	0	0	100.0	0.81	0.0	57.0	4	4	4	Collinsella_aerofaciens	100.0	2.45	Collinsella_aerofaciens	63.3519326327329	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin047	Nanopore_OPERA-MS	bin047.fa	mNGS+Nanopore	2.0	2.0	1.0	1471.5	2918.5	107.0	
728	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin048	2230	3	3	2	2	2	1	1	1	0	2419158	2419158	2407564	2407564	2407564	2055065	2055065	2055065	0	3	2055065	2419158	2055065	2055065	1	1	0.0	o__Selenomonadales (UID1024)	64	334	167	1	329	4	0	0	0	99.98	1.5	0.0	54.0	4	4	4	Phascolarctobacterium_succinatutens	99.521	2.42	Phascolarctobacterium_succinatutens	521.446724852201	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin048	Nanopore_OPERA-MS	bin048.fa	mNGS+Nanopore	1.0	1.0	1.0	1557.0	2906.0	111.0	
729	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin049	2293	107	68	10	1	0	0	0	0	0	2376426	2195087	693802	140864	0	0	0	0	0	107	140864	2376426	42391	21128	21	41	0.0	o__Clostridiales (UID1212)	172	263	149	7	255	1	0	0	0	95.3	0.67	0.0	30.0	1	1	3	Clostridiales_(taxid	11.204	2.38	Clostridiales	36.3714552862155	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin049	Nanopore_OPERA-MS	bin049.fa	mNGS+Nanopore	1.0	1.0	2.0	1510.0	2414.0	103.0	
730	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin051	1776	10	9	9	8	3	1	0	0	0	2188556	2178773	2178773	2114751	1278662	625530	0	0	0	10	625530	2188556	285281	193249	3	5	0.0	f__Bifidobacteriaceae (UID1458)	77	464	220	1	463	0	0	0	0	99.55	0.0	0.0	53.0	2	2	4	Bifidobacterium_adolescentis	100.0	2.19	Bifidobacterium_adolescentis	35.644534569826	complete	bin3C	B_Nanopore_OPERA-MS+polish	bin051	Nanopore_OPERA-MS	bin051.fa	mNGS+Nanopore	2.0	2.0	2.0	1464.0	2967.5	107.0	
731	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin052	2948	18	18	15	9	1	0	0	0	0	1956657	1956657	1841563	1441139	286471	0	0	0	0	18	286471	1956657	151085	90628	6	10	0.36	o__Clostridiales (UID1226)	155	278	158	136	141	1	0	0	0	53.16	0.63	0.0	36.0	4	4	4	Blautia_sp.	25.373	1.96	Blautia	2.53066122473177	medium-quality	bin3C	B_Nanopore_OPERA-MS+polish	bin052	Nanopore_OPERA-MS	bin052.fa	mNGS+Nanopore	2.0	1.0	1.0	1524.0	2882.0	111.0	
732	B	Nanopore	OPERA-MS+polish	Nanopore_OPERA-MS+polish	mNGS+Nanopore	B_Nanopore_OPERA-MS+polish	bin057	1353	155	45	0	0	0	0	0	0	0	1372284	709716	0	0	0	0	0	0	0	155	46347	1372284	10359	7519	43	82	0.0	o__Clostridiales (UID1212)	172	263	149	109	154	0	0	0	0	61.49	0.0	0.0	18.0	1	1	1	unclassified_(taxid	19.133	1.37	unclassified	15.0230972597509	medium-quality	bin3C	B_Nanopore_OPERA-MS+polish	bin057	Nanopore_OPERA-MS	bin057.fa	mNGS+Nanopore	1.0	1.0	1.0	1528.0	2838.0	106.0	
733	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin005	5543	6	6	5	3	1	1	1	1	1	5968884	5968884	5951560	5838915	5460846	5460846	5460846	5460846	5460846	6	5460846	5968884	5460846	5460846	1	1	0.0	f__Enterobacteriaceae (UID5121)	138	1162	336	0	1075	81	6	0	0	100.0	8.28	6.06	90.0	8	8	9	Klebsiella_pneumoniae	95.343	5.97	Klebsiella_pneumoniae	109.843846856464	medium-quality	bin3C	B_PacBio_metaflye	bin005	PacBio_metaflye	bin005.fa	PacBio	1.0	1.0	2.0	1536.0	2899.0	110.5	
734	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin008	4846	122	97	32	11	0	0	0	0	0	4995588	4899506	2943678	1494360	0	0	0	0	0	122	231842	4995588	63508	39958	25	51	0.0	o__Clostridiales (UID1226)	155	278	158	77	198	3	0	0	0	67.4	1.27	0.0	50.0	6	5	4	[Clostridium]_bolteae	73.871	5.0	[Clostridium]_bolteae	88.692966673793	medium-quality	bin3C	B_PacBio_metaflye	bin008	PacBio_metaflye	bin008.fa	PacBio	2.0	1.0	2.0	1011.5	2886.0	98.5	
735	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin009	4117	6	6	5	5	4	3	1	1	0	4577162	4577162	4533069	4533069	4328716	3867250	2292049	2292049	0	6	2292049	4577162	2292049	739892	1	3	0.0	f__Lachnospiraceae (UID1286)	57	420	207	4	405	10	1	0	0	98.55	3.07	38.46	69.0	6	6	3	Roseburia_intestinalis	100.0	4.58	Roseburia_intestinalis	22.5260508585888	complete	bin3C	B_PacBio_metaflye	bin009	PacBio_metaflye	bin009.fa	PacBio	1.0	1.0	1.0	1529.0	2912.0	101.0	
736	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin011	4191	58	51	26	11	2	0	0	0	0	4187108	4146121	3449196	2396171	716820	0	0	0	0	58	413960	4187108	173995	63575	9	21	0.0	f__Lachnospiraceae (UID1286)	57	420	207	11	384	25	0	0	0	96.56	9.49	76.0	55.0	5	5	0	Lachnospiraceae_bacterium	43.292	4.19	Lachnospiraceae	10.4775783189734	medium-quality	bin3C	B_PacBio_metaflye	bin011	PacBio_metaflye	bin011.fa	PacBio	1.0	1.0	0.0	1530.0	2891.0	0.0	
737	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin012	3210	4	4	4	3	3	2	1	1	0	3412519	3412519	3412519	3321140	3321140	2887765	2169777	2169777	0	4	2169777	3412519	2169777	717988	1	2	0.0	f__Lachnospiraceae (UID1286)	57	420	207	1	415	4	0	0	0	99.52	1.69	0.0	58.0	5	5	0	Lachnospiraceae_bacterium	97.322	3.41	Lachnospiraceae_bacterium	125.053123513745	complete	bin3C	B_PacBio_metaflye	bin012	PacBio_metaflye	bin012.fa	PacBio	1.0	1.0	0.0	1529.0	2881.0	0.0	
738	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin013	3068	21	18	17	11	5	1	0	0	0	3355363	3349362	3331364	2873734	1839993	562000	0	0	0	21	562000	3355363	283997	183994	5	9	0.0	k__Bacteria (UID2329)	174	149	89	3	145	1	0	0	0	97.38	1.12	0.0	57.0	7	7	8	Fusobacterium_varium	100.0	3.36	Fusobacterium_varium	9.84664729270723	complete	bin3C	B_PacBio_metaflye	bin013	PacBio_metaflye	bin013.fa	PacBio	1.0	1.0	2.0	1503.0	2903.0	95.0	
739	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin015	3171	12	12	8	6	5	4	0	0	0	3310048	3310048	3166888	3005495	2888382	2637133	0	0	0	12	915580	3310048	517897	513616	3	4	0.0	o__Clostridiales (UID1212)	172	263	149	6	253	4	0	0	0	97.63	2.68	0.0	62.0	7	7	7	Lachnospiraceae_bacterium	33.097	3.31	Lachnospiraceae	13.2572989878092	complete	bin3C	B_PacBio_metaflye	bin015	PacBio_metaflye	bin015.fa	PacBio	2.0	2.0	2.0	1528.0	2882.0	98.5	
740	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin017	2722	11	10	4	2	2	2	1	1	0	3030624	3020751	2833742	2704097	2704097	2704097	2046799	2046799	0	11	2046799	3030624	2046799	657298	1	2	3.3	o__Clostridiales (UID1226)	155	278	158	17	249	9	3	0	0	93.35	6.96	27.78	65.0	5	5	5	Lachnoclostridium_sp.	67.537	3.03	Lachnoclostridium_sp.	324.90582269526	medium-quality	bin3C	B_PacBio_metaflye	bin017	PacBio_metaflye	bin017.fa	PacBio	1.0	1.0	1.0	1528.0	2883.0	99.0	
741	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin019	2801	33	28	18	10	3	0	0	0	0	2956813	2942827	2646073	2088214	1014096	0	0	0	0	33	443922	2956813	176709	77981	6	12	0.0	f__Lachnospiraceae (UID1256)	33	333	171	11	310	12	0	0	0	96.96	2.63	25.0	58.0	5	5	0	Lachnospiraceae_bacterium	32.771	2.96	Lachnospiraceae	38.0367037076744	complete	bin3C	B_PacBio_metaflye	bin019	PacBio_metaflye	bin019.fa	PacBio	1.0	1.0	0.0	1528.0	2885.0	0.0	
742	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin020	2542	10	10	7	7	5	2	0	0	0	2888262	2888262	2801797	2801797	2442351	1513441	0	0	0	10	769093	2888262	744348	282363	2	4	3.46	o__Clostridiales (UID1212)	172	261	147	36	224	1	0	0	0	84.35	0.68	0.0	53.0	1	1	1	Faecalibacterium_prausnitzii	97.006	2.89	Faecalibacterium_prausnitzii	270.861805473326	medium-quality	bin3C	B_PacBio_metaflye	bin020	PacBio_metaflye	bin020.fa	PacBio	1.0	1.0	1.0	1511.0	2830.0	112.0	
743	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin022	2564	29	29	17	11	2	0	0	0	0	2831911	2831911	2414319	1989405	581852	0	0	0	0	29	325889	2831911	147425	78002	7	13	0.0	o__Clostridiales (UID1226)	155	278	158	33	242	3	0	0	0	86.95	1.9	0.0	46.0	5	5	5	Blautia_sp.	94.616	2.83	Blautia_sp.	27.6053237548779	medium-quality	bin3C	B_PacBio_metaflye	bin022	PacBio_metaflye	bin022.fa	PacBio	1.0	1.0	2.0	1527.0	2876.0	97.5	
744	B	PacBio	metaflye	PacBio_metaflye	PacBio	B_PacBio_metaflye	bin023	2580	2	2	2	2	1	1	1	1	0	2803687	2803687	2803687	2803687	2607081	2607081	2607081	2607081	0	2	2607081	2803687	2607081	2607081	1	1	0.0	p__Proteobacteria (UID3887)	1487	255	158	0	255	0	0	0	0	100.0	0.0	0.0	69.0	7	7	7	Burkholderiales_bacterium	100.0	2.8	Burkholderiales_bacterium	322.500500234156	complete	bin3C	B_PacBio_metaflye	bin023	PacBio_metaflye	bin023.fa	PacBio	1.0	1.0	1.0	1537.0	2882.0	103.0	
