sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
F_PacBio_metaflye	bin3C	bin018	PacBio_metaflye	PacBio	56.0	7	7	7	50.88	3.51	medium-quality	F_PacBio_metaflye+bin018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	RS_GCF_003461245.1	GCF_003461245.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	PacBio_metaflye	1.12	7.0	7.0	3.5	RS_GCF_003461245.1	99.37	0.0	RS_GCF_003461245.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	Scaffold	2018-8-31	9	55
F_PacBio_OPERA-MS	bin3C	bin0031	PacBio_OPERA-MS	mNGS+PacBio	46.0	7	7	7	76.84	0.0	medium-quality	F_PacBio_OPERA-MS+bin0031	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	RS_GCF_003461245.1	GCF_003461245.1	50	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	2	1	PacBio_OPERA-MS	0.92	7.0	7.0	3.5	RS_GCF_003461245.1	99.37	0.0	RS_GCF_003461245.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	Scaffold	2018-8-31	9	55
F_mNGS_metaSPAdes+polish	MetaBAT2	bin.98	mNGS_metaSPAdes	mNGS	23.0	0	0	0	71.98	0.48	medium-quality	F_mNGS_metaSPAdes+polish+bin.98	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	RS_GCF_003584705.1	GCF_003584705.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	mNGS_metaSPAdes	0.3538461538461538	0.0	1.0	0.0	RS_GCF_003584705.1	99.52	2.17	RS_GCF_003584705.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	Complete Genome	2018-6-2	12	63
F_PacBio_OPERA-MS	MetaBAT2	bin.120	PacBio_OPERA-MS	mNGS+PacBio	23.0	0	0	0	71.98	0.48	medium-quality	F_PacBio_OPERA-MS+bin.120	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	RS_GCF_003584705.1	GCF_003584705.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	PacBio_OPERA-MS	0.3538461538461538	0.0	1.0	0.0	RS_GCF_003584705.1	99.52	2.17	RS_GCF_003584705.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	Complete Genome	2018-6-2	12	63
F_mNGS_metaSPAdes+polish	bin3C	bin0010	mNGS_metaSPAdes	mNGS	56.0	1	1	0	99.52	3.85	complete	F_mNGS_metaSPAdes+polish+bin0010	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	RS_GCF_003584705.1	GCF_003584705.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	mNGS_metaSPAdes	0.8615384615384616	0.25	1.0	0.25	RS_GCF_003584705.1	99.52	2.17	RS_GCF_003584705.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	Complete Genome	2018-6-2	12	63
F_Nanopore_OPERA-MS+polish	bin3C	bin016	Nanopore_OPERA-MS	mNGS+Nanopore	58.0	1	1	0	99.36	3.85	complete	F_Nanopore_OPERA-MS+polish+bin016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	RS_GCF_003584705.1	GCF_003584705.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	Nanopore_OPERA-MS	0.8923076923076924	0.25	1.0	0.25	RS_GCF_003584705.1	99.52	2.17	RS_GCF_003584705.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	Complete Genome	2018-6-2	12	63
F_PacBio_OPERA-MS	bin3C	bin0015	PacBio_OPERA-MS	mNGS+PacBio	56.0	0	1	0	99.52	3.85	complete	F_PacBio_OPERA-MS+bin0015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	RS_GCF_003584705.1	GCF_003584705.1	65	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	4	4	0	PacBio_OPERA-MS	0.8615384615384616	0.0	1.0	0.25	RS_GCF_003584705.1	99.52	2.17	RS_GCF_003584705.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	Complete Genome	2018-6-2	12	63
F_Nanopore_metaflye+polish	MetaBAT2	bin.25	Nanopore_metaflye	Nanopore	68.0	6	6	6	99.11	1.46	complete	F_Nanopore_metaflye+polish+bin.25	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_Nanopore_OPERA-MS+polish	MetaBAT2	bin.95	Nanopore_OPERA-MS	mNGS+Nanopore	39.0	2	1	4	93.01	0.44	complete	F_Nanopore_OPERA-MS+polish+bin.95	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS	0.5735294117647058	0.3333333333333333	0.6666666666666666	0.1666666666666666	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_PacBio_metaflye	MetaBAT2	bin.21	PacBio_metaflye	PacBio	68.0	6	6	6	99.96	1.09	complete	F_PacBio_metaflye+bin.21	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	PacBio_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_PacBio_metaflye	MetaBAT2	bin.21	PacBio_metaflye	PacBio	68.0	6	6	6	99.96	1.09	complete	F_PacBio_metaflye+bin.21	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	PacBio_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_PacBio_OPERA-MS	MetaBAT2	bin.146	PacBio_OPERA-MS	mNGS+PacBio	39.0	2	1	4	93.01	0.44	complete	F_PacBio_OPERA-MS+bin.146	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	PacBio_OPERA-MS	0.5735294117647058	0.3333333333333333	0.6666666666666666	0.1666666666666666	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_mNGS_metaSPAdes+polish	bin3C	bin0037	mNGS_metaSPAdes	mNGS	35.0	2	0	2	97.34	1.77	complete	F_mNGS_metaSPAdes+polish+bin0037	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes	0.5147058823529411	0.3333333333333333	0.3333333333333333	0.0	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_Nanopore_metaflye+polish	bin3C	bin021	Nanopore_metaflye	Nanopore	68.0	6	6	6	99.11	1.12	complete	F_Nanopore_metaflye+polish+bin021	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_Nanopore_OPERA-MS+polish	bin3C	bin043	Nanopore_OPERA-MS	mNGS+Nanopore	54.0	2	1	3	98.65	2.03	complete	F_Nanopore_OPERA-MS+polish+bin043	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS	0.7941176470588235	0.3333333333333333	0.5	0.1666666666666666	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_PacBio_OPERA-MS	bin3C	bin0041	PacBio_OPERA-MS	mNGS+PacBio	44.0	2	1	4	99.53	5.34	medium-quality	F_PacBio_OPERA-MS+bin0041	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	RS_GCF_000785515.1	GCF_000785515.1	68	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	6	6	PacBio_OPERA-MS	0.6470588235294118	0.3333333333333333	0.6666666666666666	0.1666666666666666	RS_GCF_000785515.1	99.34	0.15	RS_GCF_000785515.1	t	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Complete Genome	2014-11-19	18	68
F_Nanopore_metaflye+polish	MetaBAT2	bin.31	Nanopore_metaflye	Nanopore	67.0	7	7	8	88.91	1.19	medium-quality	F_Nanopore_metaflye+polish+bin.31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_D	RS_GCF_000026325.1	GCF_000026325.1	90	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	7	7	8	Nanopore_metaflye	0.7444444444444445	1.0	1.0	1.0	RS_GCF_000026325.1	99.97	0.09	RS_GCF_000026325.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_D	Chromosome	2008-12-18	22	88
F_Nanopore_metaflye+polish	MetaBAT2	bin.48	Nanopore_metaflye	Nanopore	47.0	4	4	1	62.81	1.34	medium-quality	F_Nanopore_metaflye+polish+bin.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985	RS_GCF_000508985.1	GCF_000508985.1	39	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	Nanopore_metaflye	1.205128205128205	4.0	1.0	4.0	RS_GCF_000508985.1	99.33	4.05	RS_GCF_000508985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985	Contig	2013-07-16	3	48
F_Nanopore_OPERA-MS+polish	MetaBAT2	bin.40	Nanopore_OPERA-MS	mNGS+Nanopore	42.0	2	3	0	75.15	2.91	medium-quality	F_Nanopore_OPERA-MS+polish+bin.40	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985	RS_GCF_000508985.1	GCF_000508985.1	39	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	Nanopore_OPERA-MS	1.0769230769230769	2.0	1.0	3.0	RS_GCF_000508985.1	99.33	4.05	RS_GCF_000508985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985	Contig	2013-07-16	3	48
F_Nanopore_OPERA-MS+polish	bin3C	bin039	Nanopore_OPERA-MS	mNGS+Nanopore	42.0	2	3	0	65.19	2.68	medium-quality	F_Nanopore_OPERA-MS+polish+bin039	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985	RS_GCF_000508985.1	GCF_000508985.1	39	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	1	1	0	Nanopore_OPERA-MS	1.0769230769230769	2.0	1.0	3.0	RS_GCF_000508985.1	99.33	4.05	RS_GCF_000508985.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985	Contig	2013-07-16	3	48
F_Nanopore_OPERA-MS+polish	MetaBAT2	bin.118	Nanopore_OPERA-MS	mNGS+Nanopore	72.0	5	5	5	91.93	0.29	complete	F_Nanopore_OPERA-MS+polish+bin.118	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	RS_GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	Nanopore_OPERA-MS	1.2857142857142858	1.6666666666666667	1.0	5.0	RS_GCF_000156195.1	93.39	0.81	RS_GCF_000156195.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	Scaffold	2009-6-17	8	62
F_PacBio_OPERA-MS	MetaBAT2	bin.131	PacBio_OPERA-MS	mNGS+PacBio	64.0	4	4	4	81.0	0.1	medium-quality	F_PacBio_OPERA-MS+bin.131	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	RS_GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	PacBio_OPERA-MS	1.1428571428571428	1.3333333333333333	0.8	4.0	RS_GCF_000156195.1	93.39	0.81	RS_GCF_000156195.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	Scaffold	2009-6-17	8	62
F_mNGS_metaSPAdes+polish	bin3C	bin0009	mNGS_metaSPAdes	mNGS	42.0	0	0	3	81.7	0.17	medium-quality	F_mNGS_metaSPAdes+polish+bin0009	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	RS_GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	mNGS_metaSPAdes	0.75	0.0	0.6	0.0	RS_GCF_000156195.1	93.39	0.81	RS_GCF_000156195.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	Scaffold	2009-6-17	8	62
F_Nanopore_OPERA-MS+polish	bin3C	bin009	Nanopore_OPERA-MS	mNGS+Nanopore	72.0	6	6	6	91.93	0.77	complete	F_Nanopore_OPERA-MS+polish+bin009	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	RS_GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	Nanopore_OPERA-MS	1.2857142857142858	2.0	1.2	6.0	RS_GCF_000156195.1	93.39	0.81	RS_GCF_000156195.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	Scaffold	2009-6-17	8	62
F_PacBio_OPERA-MS	bin3C	bin0008	PacBio_OPERA-MS	mNGS+PacBio	70.0	4	4	4	91.63	0.18	complete	F_PacBio_OPERA-MS+bin0008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	RS_GCF_000156195.1	GCF_000156195.1	56	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	3	1	5	PacBio_OPERA-MS	1.25	1.3333333333333333	0.8	4.0	RS_GCF_000156195.1	93.39	0.81	RS_GCF_000156195.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	Scaffold	2009-6-17	8	62
F_Nanopore_OPERA-MS+polish	MetaBAT2	bin.154	Nanopore_OPERA-MS	mNGS+Nanopore	41.0	5	5	5	56.9	0.0	medium-quality	F_Nanopore_OPERA-MS+polish+bin.154	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	RS_GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS	0.5857142857142857	1.0	1.0	1.0	RS_GCF_000011065.1	99.41	0.4	RS_GCF_000011065.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Complete Genome	2003-3-28	15	71
A_PacBio_metaflye	bin3C	bin004	PacBio_metaflye	PacBio	67.0	5	5	5	89.51	3.13	medium-quality	A_PacBio_metaflye+bin004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	RS_GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye	0.9571428571428572	1.0	1.0	1.0	RS_GCF_000011065.1	99.41	0.4	RS_GCF_000011065.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Complete Genome	2003-3-28	15	71
A_PacBio_metaflye	bin3C	bin004	PacBio_metaflye	PacBio	67.0	5	5	5	89.51	3.13	medium-quality	A_PacBio_metaflye+bin004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	RS_GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye	0.9571428571428572	1.0	1.0	1.0	RS_GCF_000011065.1	99.41	0.4	RS_GCF_000011065.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Complete Genome	2003-3-28	15	71
B_mNGS_metaSPAdes+polish	bin3C	bin008	mNGS_metaSPAdes	mNGS	21.0	0	0	0	51.72	0.0	medium-quality	B_mNGS_metaSPAdes+polish+bin008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	RS_GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	mNGS_metaSPAdes	0.3	0.0	0.0	0.0	RS_GCF_000011065.1	99.41	0.4	RS_GCF_000011065.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Complete Genome	2003-3-28	15	71
B_Nanopore_OPERA-MS+polish	bin3C	bin007	Nanopore_OPERA-MS	mNGS+Nanopore	32.0	1	1	2	70.69	0.86	medium-quality	B_Nanopore_OPERA-MS+polish+bin007	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	RS_GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	Nanopore_OPERA-MS	0.4571428571428571	0.2	0.4	0.2	RS_GCF_000011065.1	99.41	0.4	RS_GCF_000011065.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Complete Genome	2003-3-28	15	71
B_PacBio_OPERA-MS	bin3C	bin008	PacBio_OPERA-MS	mNGS+PacBio	29.0	1	0	0	74.14	1.72	medium-quality	B_PacBio_OPERA-MS+bin008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	RS_GCF_000011065.1	GCF_000011065.1	70	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	5	5	5	PacBio_OPERA-MS	0.4142857142857143	0.2	0.0	0.0	RS_GCF_000011065.1	99.41	0.4	RS_GCF_000011065.1	t	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Complete Genome	2003-3-28	15	71
F_Nanopore_OPERA-MS+polish	MetaBAT2	bin.42	Nanopore_OPERA-MS	mNGS+Nanopore	14.0	0	0	0	50.88	0.0	medium-quality	F_Nanopore_OPERA-MS+polish+bin.42	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	RS_GCF_000169235.1	GCF_000169235.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	7	7	Nanopore_OPERA-MS	0.2592592592592592	0.0	0.0	0.0	RS_GCF_000169235.1	99.42	0.0	RS_GCF_000169235.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	Contig	2007-10-10	21	54
F_mNGS_metaSPAdes+polish	bin3C	bin0020	mNGS_metaSPAdes	mNGS	37.0	0	1	0	99.42	0.98	complete	F_mNGS_metaSPAdes+polish+bin0020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	RS_GCF_000169235.1	GCF_000169235.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	7	7	mNGS_metaSPAdes	0.6851851851851852	0.0	0.0	0.1428571428571428	RS_GCF_000169235.1	99.42	0.0	RS_GCF_000169235.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	Contig	2007-10-10	21	54
F_Nanopore_OPERA-MS+polish	bin3C	bin022	Nanopore_OPERA-MS	mNGS+Nanopore	37.0	0	1	0	99.42	1.32	complete	F_Nanopore_OPERA-MS+polish+bin022	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	RS_GCF_000169235.1	GCF_000169235.1	54	/home3/ZXMGroup/VIROME/G3compare/RealData/merge/04GTDB_tk+RNA	6	7	7	Nanopore_OPERA-MS	0.6851851851851852	0.0	0.0	0.1428571428571428	RS_GCF_000169235.1	99.42	0.0	RS_GCF_000169235.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	Contig	2007-10-10	21	54
